external_operation_id,source_file,source_date,planta_original,planta_normalized,mov_original,mov,movement_type,movement_type_detail,patente_original,plate_normalized,contrato,cliente_contrato,ingreso_id,comprob,cp_remito,ctg,cupo,entregado_por_a,localidad_proc_dest,fecha_ing_original,hora_ing_original,fecha_calado_original,hora_calado_original,fecha_sal_original,hora_sal_original,external_ingreso_at,external_calado_at,external_salida_at,cod_prod,producto_original,product_normalized,plataforma_original,platform_normalized,plataforma_manual,kgs_bruto,kgs_tara,kgs_neto,kgs_neto_neto,humedad,observaciones,observacion_calidad,normalization_warnings,external_sl_balanza_entrada_at,external_sl_balanza_salida_at,tiempos_entre_pasos_source_file,tiempos_entre_pasos_match
CTG_10133299030,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,CKP532,CKP532,2000655,COMMODITIES S.A.-30640872566-222089,14442947,000404034797,0000000000563,10133299030,VIC002725020726,MATIAS AYERZA SAS-30716085755-302048,MARIA GRANDE PRIMERA - ENTRE RIOS - CP 31113,01/07/2026,23:34,02/07/2026,03:30,02/07/2026,05:17,2026-07-01T23:34:00,2026-07-02T03:30:00,2026-07-02T05:17:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45340,14860,30480,30480,11.7,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133270172,MovimientosPorContrato_20260702.xlsx,2026-07-02,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AXG664,AXG664,95611,COMMODITIES S.A.-30640872566-222089,14442566,000200430991,0000600030538,10133270172,VAV712106010726,CIA.DE INSUMOS Y GRANOS S.A.-30668299462-227504,ROVERSI - SANTIAGO DEL ESTERO - CP 37362,01/07/2026,15:05,01/07/2026,15:22,02/07/2026,05:20,2026-07-01T15:05:00,2026-07-01T15:22:00,2026-07-02T05:20:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,achavez,45000,17100,27900,27041,15.7,,,UNKNOWN_PLATFORM_MAPPING,,,,
COMPROB_000400419114,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,VZO116,VZO116,95590,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14442534,000400419114,,0,,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,ROSARIO (SFE) - SANTA FE - CP 20000,01/07/2026,14:38,,,02/07/2026,05:20,2026-07-01T14:38:00,,2026-07-02T05:20:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,44000,15960,28040,28040,0,FAZON 2026,,,,,,
CTG_10133280649,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AE084MY,AE084MY,2000662,CARGILL S.A.C.I.-30506792165-220165,14442920,000404034798,0000100004635,10133280649,VIC023789020726,CARGILL S.A.C.I.-30506792165-220165,URANGA (SFE) - SANTA FE - CP 21050,01/07/2026,23:11,02/07/2026,02:37,02/07/2026,05:21,2026-07-01T23:11:00,2026-07-02T02:37:00,2026-07-02T05:21:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,51580,15920,35660,34383,15.9,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233274979,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,DFB688,DFB688,2000655,COMMODITIES S.A.-30640872566-222089,14442936,000404034799,0000100006388,10233274979,VIC405162020726,AGROSERVICIOS SUR S.A.-30709489271-237916,LABOULAYE  (CBA) - CORDOBA - CP 61200,01/07/2026,23:23,02/07/2026,03:13,02/07/2026,05:25,2026-07-01T23:23:00,2026-07-02T03:13:00,2026-07-02T05:25:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44880,15040,29840,29616,11.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_30033302815,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,DIV250,DIV250,95911,VICENTIN S.A.I.C.-30500959629-223347,14442526,000400419115,0000400008379,30033302815,,OLIGRA SUDAMERICANA S.A.-30708214066-202544,FLORENCIO VARELA - BUENOS AIRES - CP 18880,01/07/2026,14:35,,,02/07/2026,05:26,2026-07-01T14:35:00,,2026-07-02T05:26:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,43960,14220,29740,29740,0,"CTTO COM-CLIENTE L053, FAZON 2026, CTTO COM-CLIENTE L053",,,,,,
CTG_30033302820,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,FUX575,FUX575,95911,VICENTIN S.A.I.C.-30500959629-223347,14442518,000400419116,0000400008380,30033302820,,OLIGRA SUDAMERICANA S.A.-30708214066-202544,FLORENCIO VARELA - BUENOS AIRES - CP 18880,01/07/2026,14:28,,,02/07/2026,05:28,2026-07-01T14:28:00,,2026-07-02T05:28:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,42060,13540,28520,28520,0,"CTTO COM-CLIENTE L053, FAZON 2026, CTTO COM-CLIENTE L053",,,,,,
CTG_10233275946,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,KSO029,KSO029,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442958,000404034800,0010200000311,10233275946,VIC730265020726,FERRARI RODOLFO E HIJO S.A.-30599074755-223547,RAWSON (BAS) - BUENOS AIRES - CP 67340,01/07/2026,23:49,02/07/2026,03:46,02/07/2026,05:29,2026-07-01T23:49:00,2026-07-02T03:46:00,2026-07-02T05:29:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44860,13860,31000,31000,11.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133289963,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,PNC470,PNC470,2000655,COMMODITIES S.A.-30640872566-222089,14442946,000404034801,0000000000243,10133289963,VIC478045020726,LA RURAL S.R.L.-30616196568-249666,COLONIA ALPINA - SANTIAGO DEL ESTERO - CP 23410,01/07/2026,23:32,02/07/2026,03:25,02/07/2026,05:31,2026-07-01T23:32:00,2026-07-02T03:25:00,2026-07-02T05:31:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52280,16660,35620,35620,13.4,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233281057,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,MEG969,MEG969,2000655,COMMODITIES S.A.-30640872566-222089,14442945,000404034802,0000000001825,10233281057,VIC578681010726,COOP.AG.GA.DE LUQUE LTDA.-33530731699-221270,LUQUE (CBA) - CORDOBA - CP 59670,01/07/2026,23:31,02/07/2026,03:28,02/07/2026,05:32,2026-07-01T23:31:00,2026-07-02T03:28:00,2026-07-02T05:32:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,52360,16200,36160,36160,12.1,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000400419117,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,E,E,EGRESO,E,GFL685,GFL685,95590,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14442655,000400419117,,0,,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,ROSARIO (SFE) - SANTA FE - CP 20000,01/07/2026,16:58,,,02/07/2026,05:35,2026-07-01T16:58:00,,2026-07-02T05:35:00,0331,ACEITE SOJA CRUDO DESGOMADO,ACEITE SOJA CRUDO DESGOMADO,,,,44280,17900,26380,26380,0,FAZON 2026,,,,,,
CTG_10233297743,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AH273RG,AH273RG,2000655,COMMODITIES S.A.-30640872566-222089,14442957,000404034803,0000100009537,10233297743,VIC816851010726,ALASSIA CEREALES SOCIEDAD ANONIMA-30707840044-232616,STA CLARA DE BUENA VISTA - SANTA FE - CP 22580,01/07/2026,23:48,02/07/2026,03:45,02/07/2026,05:36,2026-07-01T23:48:00,2026-07-02T03:45:00,2026-07-02T05:36:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45280,15380,29900,29900,11.7,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133278715,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GEX181,GEX181,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442961,000404034804,0000000000023,10133278715,VIC687883020726,AGRILASPER SA-30711630666-283691,LUCA - CORDOBA - CP 59171,01/07/2026,23:52,02/07/2026,03:48,02/07/2026,05:38,2026-07-01T23:52:00,2026-07-02T03:48:00,2026-07-02T05:38:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45180,15000,30180,30180,11.3,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133281464,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AE772DI,AE772DI,2000655,COMMODITIES S.A.-30640872566-222089,14442953,000404034805,0000000000107,10133281464,VIC235399020726,ALIANZA SEMILLAS SA-30709878103-245111,LAS AVISPAS - SANTA FE - CP 30545,01/07/2026,23:38,02/07/2026,03:40,02/07/2026,05:41,2026-07-01T23:38:00,2026-07-02T03:40:00,2026-07-02T05:41:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52420,16220,36200,36200,12,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133282248,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GOE860,GOE860,2000662,CARGILL S.A.C.I.-30506792165-220165,14442921,000404034806,0000100004637,10133282248,VIC152673020726,CARGILL S.A.C.I.-30506792165-220165,URANGA (SFE) - SANTA FE - CP 21050,01/07/2026,23:11,02/07/2026,02:38,02/07/2026,05:41,2026-07-01T23:11:00,2026-07-02T02:38:00,2026-07-02T05:41:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,44460,14680,29780,28884,15.4,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233279991,MovimientosPorContrato_20260702.xlsx,2026-07-02,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,HQV005,HQV005,2000664,CARGILL S.A.C.I.-30506792165-220165,14443002,000301457619,0405200003287,10233279991,VIC600223020726,CARGILL S.A.C.I.-30506792165-220165,GENERAL PICO - LA PAMPA - CP 63600,02/07/2026,00:46,02/07/2026,05:00,02/07/2026,05:42,2026-07-02T00:46:00,2026-07-02T05:00:00,2026-07-02T05:42:00,0201,GIRASOL,GIRASOL,VOLCABLE 1,VOLCABLE_1,,45020,15640,29380,29380,8.7,"FASON GIRASOL, FASON GIRASOL",,,,,,
CTG_10133287490,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GUB832,GUB832,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442956,000404034807,0000000000146,10133287490,VIC430102020726,AGROEMPRESA COLON S.A.-30658531332-227625,ARROYITO - CORDOBA - CP 24340,01/07/2026,23:46,02/07/2026,03:42,02/07/2026,05:42,2026-07-01T23:46:00,2026-07-02T03:42:00,2026-07-02T05:42:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44720,14100,30620,30620,11.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233299719,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AF220YN,AF220YN,2000662,CARGILL S.A.C.I.-30506792165-220165,14442922,000404034808,0405500015672,10233299719,VIC056343010726,CARGILL S.A.C.I.-30506792165-220165,PASO DE LA LAGUNA - ENTRE RIOS - CP 32415,01/07/2026,23:12,02/07/2026,02:40,02/07/2026,05:48,2026-07-01T23:12:00,2026-07-02T02:40:00,2026-07-02T05:48:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,52320,17200,35120,34590,14.1,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233287558,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,CZD826,CZD826,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442964,000404034809,0000000005701,10233287558,VIC265359020726,AGROIDEAS S.A.-30708658819-238064,ESTACION JOSEFINA - SANTA FE - CP 24030,01/07/2026,23:55,02/07/2026,03:50,02/07/2026,05:51,2026-07-01T23:55:00,2026-07-02T03:50:00,2026-07-02T05:51:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45000,13900,31100,31100,12.7,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133270806,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,LQY416,LQY416,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442970,000404034810,0000200000546,10133270806,VIC833652020726,ALLARIA AGRONEGOCIOS S. A-30716832054-305658,FORTIN OLAVARRIA - BUENOS AIRES - CP 64031,02/07/2026,00:08,02/07/2026,04:38,02/07/2026,05:52,2026-07-02T00:08:00,2026-07-02T04:38:00,2026-07-02T05:52:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52520,17720,34800,34800,12.5,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233298486,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AE108GC,AE108GC,2000662,CARGILL S.A.C.I.-30506792165-220165,14442887,000404034811,0405500015669,10233298486,VIC700936010726,CARGILL S.A.C.I.-30506792165-220165,PASO DE LA LAGUNA - ENTRE RIOS - CP 32415,01/07/2026,22:48,02/07/2026,01:47,02/07/2026,05:53,2026-07-01T22:48:00,2026-07-02T01:47:00,2026-07-02T05:53:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,52380,18700,33680,33343,12.7,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233295815,MovimientosPorContrato_20260702.xlsx,2026-07-02,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,GWQ265,GWQ265,95611,COMMODITIES S.A.-30640872566-222089,14442663,000200430992,0000100015294,10233295815,VAV613143010726,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,AVELLANEDA - SANTA FE - CP 35610,01/07/2026,17:14,01/07/2026,17:27,02/07/2026,05:55,2026-07-01T17:14:00,2026-07-01T17:27:00,2026-07-02T05:55:00,0909,MAIZ,MAIZ,CELDA 171 - CENTRO,CELDA_171_-_CENTRO,achavez,44700,13380,31320,31226,13.7,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133276054,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FQH760,FQH760,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442966,000404034812,0000000000584,10133276054,VIC914130020726,AGROTECNOLOGIA Y SERVICIOS S.A.-30705468008-232808,CORONEL MOLDES (CBA) - CORDOBA - CP 58470,01/07/2026,23:57,02/07/2026,03:53,02/07/2026,05:55,2026-07-01T23:57:00,2026-07-02T03:53:00,2026-07-02T05:55:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,44600,15540,29060,28499,13.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133261628,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,JEA658,JEA658,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442971,000404034813,0000000000552,10133261628,VIC846306020726,RASA AGRO S.A-30717177785-305700,RIO BAMBA - CORDOBA - CP 61340,02/07/2026,00:09,02/07/2026,04:40,02/07/2026,05:58,2026-07-02T00:09:00,2026-07-02T04:40:00,2026-07-02T05:58:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45120,13960,31160,31160,10,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133300280,MovimientosPorContrato_20260702.xlsx,2026-07-02,PLANTA SAN LORENZO,RICARDONE,I,I,INGRESO,I,GFY939,GFY939,2000640,BUNGE ARGENTINA S.A.-30700869918-231767,14443008,000301457620,0000000021381,10133300280,VIC522845020726,ESTABLECIMIENTOS LA NEGRA S.A.-30547453200-232437,RAWSON (BAS) - BUENOS AIRES - CP 67340,02/07/2026,01:07,02/07/2026,05:05,02/07/2026,05:59,2026-07-02T01:07:00,2026-07-02T05:05:00,2026-07-02T05:59:00,0201,GIRASOL,GIRASOL,VOLCABLE 2,VOLCABLE_2,,38460,13460,25000,25000,9.5,"FAZON 2026, FAZON 2026",,,,,,
COMPROB_000200430993,MovimientosPorContrato_20260702.xlsx,2026-07-02,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,JVO222,JVO222,999821,,14441904,000200430993,0000200007649,0,,SILVESTRI LEANDRO JAVIER-20262331599-308172,FEDERACION - ENTRE RIOS - CP 32061,30/06/2026,23:34,,,02/07/2026,05:59,2026-06-30T23:34:00,,2026-07-02T05:59:00,0821,CHIP DE EUCALIPTUS,CHIP DE EUCALIPTUS,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,achavez,47320,16720,30600,30600,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10133285550,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,NIP109,NIP109,2000655,COMMODITIES S.A.-30640872566-222089,14442973,000404034814,0000000000701,10133285550,VIC869276020726,AGROTECNOLOGIA Y SERVICIOS S.A.-30705468008-232808,VILLA HUIDOBRO (CBA) - CORDOBA - CP 62750,02/07/2026,00:11,02/07/2026,04:44,02/07/2026,06:01,2026-07-02T00:11:00,2026-07-02T04:44:00,2026-07-02T06:01:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,51460,17020,34440,34440,9,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233267221,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,LVV057,LVV057,2000655,COMMODITIES S.A.-30640872566-222089,14442974,000404034815,0000000012430,10233267221,VIC423217020726,EL CAMPO S.A.-30581286119-220362,INGENIERO LUIGGI - LA PAMPA - CP 62050,02/07/2026,00:12,02/07/2026,04:45,02/07/2026,06:03,2026-07-02T00:12:00,2026-07-02T04:45:00,2026-07-02T06:03:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44920,14640,30280,30280,11,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133294982,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AI169NG,AI169NG,2000662,CARGILL S.A.C.I.-30506792165-220165,14442846,000404034816,0000000002658,10133294982,VIC827681020726,SEMILLAS ARGENTINAS-30592171186-288482,ARROYO CLE DESVIO - ENTRE RIOS - CP 28413,01/07/2026,22:18,02/07/2026,01:51,02/07/2026,06:04,2026-07-01T22:18:00,2026-07-02T01:51:00,2026-07-02T06:04:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,50520,15280,35240,34676,13.2,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10133286655,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,EME541,EME541,2000655,COMMODITIES S.A.-30640872566-222089,14442977,000404034817,0000000000297,10133286655,VIC615939020726,GHERGO RUBEN ANTONIO S.R.L.-30666499820-226998,9 DE JULIO (BAS) - BUENOS AIRES - CP 65000,02/07/2026,00:15,02/07/2026,04:49,02/07/2026,06:08,2026-07-02T00:15:00,2026-07-02T04:49:00,2026-07-02T06:08:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45140,14520,30620,30620,10.2,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233294094,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,UWG720,UWG720,2000655,COMMODITIES S.A.-30640872566-222089,14443000,000404034818,0000100006815,10233294094,VIC457438010726,LA RURAL S.R.L.-30616196568-249666,STA.CLARA DE SAGUIER - SANTA FE - CP 24050,02/07/2026,00:44,02/07/2026,04:55,02/07/2026,06:09,2026-07-02T00:44:00,2026-07-02T04:55:00,2026-07-02T06:09:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,43360,13320,30040,30040,13.4,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233299363,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AF238RH,AF238RH,2000655,COMMODITIES S.A.-30640872566-222089,14442980,000404034819,0002200013767,10233299363,VIC042712020726,COOP.AGRIC.GAN.Y DE SERV.PU ARANGUREN LT-30534003761-220584,VICTORIA - ENTRE RIOS - CP 31530,02/07/2026,00:29,02/07/2026,05:35,02/07/2026,06:13,2026-07-02T00:29:00,2026-07-02T05:35:00,2026-07-02T06:13:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,47080,16680,30400,30400,12.9,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133289470,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,EYB809,EYB809,2000655,COMMODITIES S.A.-30640872566-222089,14442968,000404034820,0001200001360,10133289470,VIC124227010726,GERMINAGRO S.A.-30716883120-250518,CUCHILLA REDONDA - ENTRE RIOS - CP 28521,02/07/2026,00:06,02/07/2026,03:56,02/07/2026,06:14,2026-07-02T00:06:00,2026-07-02T03:56:00,2026-07-02T06:14:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,52300,16380,35920,34371,15.1,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133276421,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC454HD,AC454HD,2000655,COMMODITIES S.A.-30640872566-222089,14442984,000404034821,0000000000916,10133276421,VIC244667020726,MERLO Y MANAVELLA S.A.-30526412792-220608,MONTE DE LOS GAUCHOS - CORDOBA - CP 5839,02/07/2026,00:31,02/07/2026,05:40,02/07/2026,06:20,2026-07-02T00:31:00,2026-07-02T05:40:00,2026-07-02T06:20:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45040,13700,31340,31340,9.5,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133288991,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,JPB436,JPB436,2000652,LDC ARGENTINA S.A.-30526712729-221642,14442991,000404034822,0000000005025,10133288991,VIC353738020726,ALLARIA AGRONEGOCIOS S. A-30716832054-305658,SAN JUSTO (SFE) - SANTA FE - CP 30400,02/07/2026,00:37,02/07/2026,05:50,02/07/2026,06:21,2026-07-02T00:37:00,2026-07-02T05:50:00,2026-07-02T06:21:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,44880,16760,28120,28120,12.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233297069,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AE830TD,AE830TD,2000655,COMMODITIES S.A.-30640872566-222089,14442985,000404034823,0000000000374,10233297069,VIC582849020726,COPRAS S.R.L.-30687000230-227486,RAFAELA (SFE) - SANTA FE - CP 23000,02/07/2026,00:32,02/07/2026,05:42,02/07/2026,06:24,2026-07-02T00:32:00,2026-07-02T05:42:00,2026-07-02T06:24:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,52420,17140,35280,35280,9.5,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233297921,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,LER332,LER332,2000655,COMMODITIES S.A.-30640872566-222089,14442993,000404034824,0000000002538,10233297921,VIC922278020726,SCILINGO HNOS S.A.-30714158887-250519,VILLA CAÑAS (SFE) - SANTA FE - CP 26070,02/07/2026,00:39,02/07/2026,05:53,02/07/2026,06:25,2026-07-02T00:39:00,2026-07-02T05:53:00,2026-07-02T06:25:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,52780,18340,34440,34440,12.2,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233293693,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GSN092,GSN092,2000655,COMMODITIES S.A.-30640872566-222089,14442994,000404034825,0000000002537,10233293693,VIC875562020726,SCILINGO HNOS S.A.-30714158887-250519,VILLA CAÑAS (SFE) - SANTA FE - CP 26070,02/07/2026,00:39,02/07/2026,05:55,02/07/2026,06:27,2026-07-02T00:39:00,2026-07-02T05:55:00,2026-07-02T06:27:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45080,16840,28240,28240,12.3,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233297965,MovimientosPorContrato_20260702.xlsx,2026-07-02,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,RUY489,RUY489,2000655,COMMODITIES S.A.-30640872566-222089,14442992,000404034826,0000000002732,10233297965,VIC470390020726,OSCAR ROBERTO DI SCIASCIO S.R.L.-30673999308-226500,ARMINDA - SANTA FE - CP 21191,02/07/2026,00:38,02/07/2026,05:52,02/07/2026,06:31,2026-07-02T00:38:00,2026-07-02T05:52:00,2026-07-02T06:31:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44280,13720,30560,30560,13.4,"FAZON 2026, FAZON 2026",,,,,,
